wr_id,date_requested,prob_type,date_completed,bl_id
118780,2019-03-25 00:00:00.000,PREVENTIVE MAINT                ,2019-07-05 00:00:00.000,B00022  
118781,2019-03-25 00:00:00.000,PREVENTIVE MAINT                ,2019-07-05 00:00:00.000,B00022  
118782,2019-03-25 00:00:00.000,ROOF                            ,,B00036  
118783,2019-03-25 00:00:00.000,LOCK                            ,,B00048  
118788,2019-03-25 00:00:00.000,ELEC/LIGHT                      ,2020-02-28 00:00:00.000,B00182  
118789,2019-03-25 00:00:00.000,ELEC/OTHER                      ,,B00036  
118791,2019-03-25 00:00:00.000,ELEVATOR                        ,,P01078  
118793,2019-03-25 00:00:00.000,ROOF                            ,,B00193  
118795,2019-03-25 00:00:00.000,APPLIANCE                       ,2019-04-17 00:00:00.000,B00163  
118805,2019-03-25 00:00:00.000,FLOOR                           ,,B00051  
118807,2019-03-26 00:00:00.000,FLOOR                           ,2019-08-09 00:00:00.000,B00051  
118809,2019-03-26 00:00:00.000,HVAC                            ,2019-04-10 00:00:00.000,b00051  
118810,2019-03-26 00:00:00.000,HVAC                            ,2019-04-10 00:00:00.000,B00063  
118811,2019-03-26 00:00:00.000,HVAC                            ,2019-04-01 00:00:00.000,B00051  
118812,2019-03-26 00:00:00.000,HVAC INFRASTRUCTURE             ,2019-04-10 00:00:00.000,B00051  
118813,2019-03-26 00:00:00.000,BUILDING EXTERIOR               ,,P01000  
118814,2019-03-26 00:00:00.000,HVAC                            ,2019-04-09 00:00:00.000,B00140  
118815,2019-03-26 00:00:00.000,HVAC                            ,2019-04-01 00:00:00.000,B05002  
118816,2019-03-26 00:00:00.000,HVAC                            ,2019-04-01 00:00:00.000,B05003  
118817,2019-03-26 00:00:00.000,HVAC                            ,2019-04-10 00:00:00.000,B98661  
118818,2019-03-26 00:00:00.000,OTHER                           ,2019-04-02 00:00:00.000,B00063  
118819,2019-03-26 00:00:00.000,HVAC                            ,2019-04-10 00:00:00.000,B06520  
118820,2019-03-26 00:00:00.000,HVAC                            ,,B08646  
118821,2019-03-26 00:00:00.000,PLUMB/OTHER                     ,2019-04-09 00:00:00.000,B00020  
118826,2019-03-26 00:00:00.000,PLUMB/LEAK                      ,,B00102  
118827,2019-03-26 00:00:00.000,BATHROOM_FIXT                   ,,B00005  
118828,2019-03-26 00:00:00.000,HVAC                            ,2019-04-09 00:00:00.000,B06236  
118829,2019-03-26 00:00:00.000,CARPENTRY                       ,2020-02-11 00:00:00.000,B00005  
118832,2019-03-26 00:00:00.000,OTHER                           ,2019-04-15 00:00:00.000,B00057  
118836,2019-03-26 00:00:00.000,HVAC|REPAIR                     ,2019-07-17 00:00:00.000,B00061  
118837,2019-03-26 00:00:00.000,HVAC|REPAIR                     ,2019-04-01 00:00:00.000,B00061  
118838,2019-03-26 00:00:00.000,DOOR                            ,2019-04-11 00:00:00.000,B00062  
118839,2019-03-26 00:00:00.000,ELEC/GENERAL                    ,2019-04-10 00:00:00.000,B00057  
118840,2019-03-26 00:00:00.000,PLUMB/LEAK                      ,2019-04-11 00:00:00.000,B00062  
118841,2019-03-26 00:00:00.000,PLUMB/LEAK                      ,2019-04-11 00:00:00.000,B00062  
118842,2019-03-26 00:00:00.000,PLUMB/UNCLOG|BACKING UP/CLOGGED ,2019-04-16 00:00:00.000,B00061  
118844,2019-03-26 00:00:00.000,DOOR                            ,2019-04-11 00:00:00.000,B00062  
118845,2019-03-26 00:00:00.000,PLUMBING-TOILET|NOT OPERATING   ,2019-04-16 00:00:00.000,B00062  
118846,2019-03-26 00:00:00.000,HVAC|REPAIR                     ,2019-08-23 00:00:00.000,B06225  
118847,2019-03-26 00:00:00.000,PLUMBING-WATER SUPPLY           ,2019-07-17 00:00:00.000,B00082  
118848,2019-03-26 00:00:00.000,OTHER                           ,2019-04-16 00:00:00.000,B00057  
118849,2019-03-26 00:00:00.000,HVAC|REPAIR                     ,2019-04-01 00:00:00.000,B00196  
118850,2019-03-26 00:00:00.000,FLOOR                           ,,B00028  
118852,2019-03-26 00:00:00.000,ELEC/LIGHT                      ,,B00101  
118853,2019-03-27 00:00:00.000,DOOR                            ,,B00016  
118858,2019-03-27 00:00:00.000,HVAC                            ,2019-04-10 00:00:00.000,B00020  
118860,2019-03-27 00:00:00.000,DOOR                            ,,B06040  
118862,2019-03-27 00:00:00.000,HVAC                            ,2019-09-19 00:00:00.000,B00076  
118865,2019-03-27 00:00:00.000,HVAC                            ,2019-09-19 00:00:00.000,B00075  
118866,2019-03-27 00:00:00.000,OVERHDDOOR                      ,2019-09-03 00:00:00.000,B04027  
118868,2019-03-27 00:00:00.000,HVAC                            ,2019-09-19 00:00:00.000,B00069  
118869,2019-03-27 00:00:00.000,HVAC                            ,2019-07-17 00:00:00.000,B00056  
118872,2019-03-27 00:00:00.000,HVAC                            ,2019-04-01 00:00:00.000,B00163  
118873,2019-03-27 00:00:00.000,HVAC                            ,2019-04-01 00:00:00.000,B00163  
118875,2019-03-27 00:00:00.000,LOCK                            ,2019-08-08 00:00:00.000,B00069  
118877,2019-03-27 00:00:00.000,ELEC/LIGHT                      ,2019-03-29 00:00:00.000,B00058  
118882,2019-03-27 00:00:00.000,BATHROOM_FIXT                   ,2019-07-17 00:00:00.000,B98664  
118885,2019-03-27 00:00:00.000,PLUMB/LEAK                      ,2019-04-01 00:00:00.000,B00020  
118886,2019-03-27 00:00:00.000,HVAC                            ,2019-04-09 00:00:00.000,B00060  
118887,2019-03-27 00:00:00.000,HVAC|REPAIR                     ,2019-09-19 00:00:00.000,B06109  
118889,2019-03-27 00:00:00.000,ELEC/LIGHT                      ,2019-04-03 00:00:00.000,B00061  
118890,2019-03-27 00:00:00.000,PLUMBING-SINK|NOT OPERATING     ,2019-04-11 00:00:00.000,B00062  
118893,2019-03-27 00:00:00.000,PLUMB/OTHER                     ,2019-04-03 00:00:00.000,B00062  
118897,2019-03-27 00:00:00.000,LOCK                            ,2019-04-16 00:00:00.000,B06040  
118901,2019-03-28 00:00:00.000,PLUMBING-TOILET                 ,,B00061  
118903,2019-03-28 00:00:00.000,ROOF                            ,,B00048  
118905,2019-03-28 00:00:00.000,SERV/PEST                       ,,B00140  
118906,2019-03-28 00:00:00.000,ELEVATOR                        ,,B00020  
118910,2019-03-28 00:00:00.000,PLUMBING-SINK                   ,,B00102  
118912,2019-03-28 00:00:00.000,APPLIANCE                       ,2019-10-21 00:00:00.000,B00163  
118913,2019-03-28 00:00:00.000,HVAC|REPAIR                     ,,B00050  
122749,2019-06-28 00:00:00.000,LOCK                            ,2020-04-03 00:00:00.000,B00035  
122750,2019-06-28 00:00:00.000,DOOR                            ,2020-02-26 00:00:00.000,B00020  
122752,2019-06-28 00:00:00.000,HVAC                            ,2019-10-15 00:00:00.000,B07935  
122754,2019-06-28 00:00:00.000,LOCK                            ,2019-07-01 00:00:00.000,B00057  
122755,2019-06-28 00:00:00.000,LOCK                            ,2019-07-01 00:00:00.000,B00056  
122756,2019-06-28 00:00:00.000,LOCK                            ,2019-07-01 00:00:00.000,B00163  
122758,2019-06-28 00:00:00.000,LOCK                            ,2019-07-01 00:00:00.000,B00056  
122761,2019-06-28 00:00:00.000,ELEC/GENERAL                    ,,B00057  
122763,2019-06-28 00:00:00.000,CEILTILE                        ,,B00057  
122765,2019-06-28 00:00:00.000,PLUMB/OTHER                     ,2019-10-07 00:00:00.000,B00057  
122766,2019-06-28 00:00:00.000,DOOR                            ,2019-07-01 00:00:00.000,B00062  
122769,2019-06-28 00:00:00.000,LOCK                            ,2019-07-01 00:00:00.000,B00051  
122770,2019-06-28 00:00:00.000,LOCK                            ,2019-07-01 00:00:00.000,B00051  
122771,2019-06-28 00:00:00.000,CEILTILE                        ,2019-09-11 00:00:00.000,B00052  
122772,2019-06-28 00:00:00.000,CARPENTRY                       ,2019-10-03 00:00:00.000,B00052  
122773,2019-06-28 00:00:00.000,ENVIRONMENTAL                   ,,B00167  
122774,2019-06-28 00:00:00.000,OVERHDDOOR                      ,,B00050  
122776,2019-06-29 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
122777,2019-06-30 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
122778,2019-06-30 00:00:00.000,HVAC|REPAIR                     ,2019-08-23 00:00:00.000,B07021  
122779,2019-07-01 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
122780,2019-07-01 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B90050  
122781,2019-07-01 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B90050  
122782,2019-07-01 00:00:00.000,PREVENTIVE MAINT                ,,B00022  
122783,2019-07-01 00:00:00.000,PREVENTIVE MAINT                ,,B00022  
122784,2019-07-01 00:00:00.000,SERV/PEST|INSECTS               ,2020-04-03 00:00:00.000,B00020  
122788,2019-07-01 00:00:00.000,HVAC                            ,2019-07-17 00:00:00.000,B08293  
122791,2019-07-01 00:00:00.000,DOOR                            ,2019-09-24 00:00:00.000,B09865  
122792,2019-07-01 00:00:00.000,LAWN                            ,2019-09-24 00:00:00.000,B00057  
122797,2019-07-01 10:01:35.963,NULL,,NULL
122799,2019-07-01 00:00:00.000,LOCK                            ,2019-09-30 00:00:00.000,B00056  
122802,2019-07-01 00:00:00.000,LOCK                            ,2019-09-11 00:00:00.000,B00052  
122803,2019-07-01 00:00:00.000,OTHER                           ,2019-09-11 00:00:00.000,B00056  
122804,2019-07-01 00:00:00.000,LOCK                            ,2019-12-20 00:00:00.000,B00048  
122806,2019-07-01 00:00:00.000,LOCK                            ,2019-12-20 00:00:00.000,b00048  
122808,2019-07-01 00:00:00.000,LOCK                            ,2019-08-06 00:00:00.000,B00052  
122811,2019-07-01 00:00:00.000,DESIGN/RENOVATION               ,2019-09-24 00:00:00.000,B00057  
122813,2019-07-01 00:00:00.000,PLUMB/UNCLOG                    ,2019-12-20 00:00:00.000,B00048  
122815,2019-07-01 00:00:00.000,HVAC                            ,2019-12-20 00:00:00.000,B00048  
122817,2019-07-01 00:00:00.000,SERV/CUSTODIAL                  ,2019-12-20 00:00:00.000,B00048  
122819,2019-07-01 00:00:00.000,OTHER                           ,2019-12-20 00:00:00.000,B00048  
122821,2019-07-01 00:00:00.000,HVAC                            ,2019-12-20 00:00:00.000,B00048  
122823,2019-07-01 00:00:00.000,FIRE SUPPRESSION-PROTECTION     ,2019-12-20 00:00:00.000,B00048  
122825,2019-07-01 00:00:00.000,LANDSCAPING                     ,2019-12-20 00:00:00.000,B00048  
122826,2019-07-01 00:00:00.000,SERV/CUSTODIAL                  ,2019-12-20 00:00:00.000,B00048  
122829,2019-07-01 00:00:00.000,ELEVATOR                        ,2019-12-20 00:00:00.000,B00048  
122831,2019-07-01 00:00:00.000,HVAC                            ,2019-12-20 00:00:00.000,B00048  
122833,2019-07-01 00:00:00.000,SERV/CUSTODIAL                  ,2019-12-20 00:00:00.000,B00048  
122834,2019-07-01 00:00:00.000,HVAC                            ,2019-12-20 00:00:00.000,B00048  
122835,2019-07-01 00:00:00.000,HVAC                            ,2019-12-20 00:00:00.000,B00048  
122836,2019-07-01 00:00:00.000,ELEC/LIGHT                      ,2019-12-20 00:00:00.000,B00048  
122837,2019-07-01 00:00:00.000,ELEVATOR                        ,2019-12-20 00:00:00.000,B00048  
122839,2019-07-01 00:00:00.000,SECURITY SYSTEMS-CAMERA         ,2019-12-20 00:00:00.000,B00048  
122840,2019-07-01 00:00:00.000,HVAC                            ,2019-12-20 00:00:00.000,B00048  
122847,2019-07-01 00:00:00.000,HVAC                            ,2019-07-17 00:00:00.000,B00030  
122848,2019-07-01 00:00:00.000,DOOR                            ,2019-08-05 00:00:00.000,B00163  
122850,2019-07-01 00:00:00.000,HVAC                            ,2019-07-17 00:00:00.000,B00102  
122855,2019-07-01 00:00:00.000,OUTLETS                         ,2020-04-03 00:00:00.000,B00030  
122856,2019-07-01 00:00:00.000,LOCK                            ,,B00182  
122860,2019-07-01 00:00:00.000,LOCK                            ,2019-08-05 00:00:00.000,B00056  
122862,2019-07-01 00:00:00.000,HVAC                            ,2019-07-17 00:00:00.000,B00020  
122863,2019-07-01 00:00:00.000,HVAC                            ,2020-01-14 00:00:00.000,B00051  
122864,2019-07-01 00:00:00.000,PLUMB/LEAK                      ,2019-07-17 00:00:00.000,B00020  
122866,2019-07-01 00:00:00.000,PLUMB/LEAK                      ,2019-07-10 00:00:00.000,B00020  
122868,2019-07-01 00:00:00.000,HVAC                            ,2019-10-24 00:00:00.000,B00063  
122871,2019-07-01 13:47:49.050,NULL,,NULL
122873,2019-07-01 00:00:00.000,HVAC                            ,2019-08-23 00:00:00.000,B00021  
122875,2019-07-01 00:00:00.000,PLUMB/LEAK                      ,2019-07-17 00:00:00.000,B00051  
122880,2019-07-01 00:00:00.000,LOCK                            ,2019-11-14 00:00:00.000,B00056  
122881,2019-07-01 00:00:00.000,LOCK                            ,2019-10-09 00:00:00.000,B00056  
122882,2019-07-01 00:00:00.000,LOCK                            ,2019-09-10 00:00:00.000,B00062  
122886,2019-07-01 15:04:08.887,NULL,,NULL
122887,2019-07-01 00:00:00.000,ENVIRONMENTAL                   ,2019-10-24 00:00:00.000,B00063  
122888,2019-07-01 00:00:00.000,PLUMBING-TOILET                 ,,B00102  
122890,2019-07-02 00:00:00.000,PLUMB/LEAK                      ,2019-09-14 00:00:00.000,B00020  
122891,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,,B00057  
122892,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B00060  
122893,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2019-09-30 00:00:00.000,B00020  
122894,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B00029  
122895,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B00027  
122896,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B00026  
122897,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B00025  
122898,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B00030  
122899,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B00035  
122900,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B00028  
122901,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B00031  
122904,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2019-09-30 00:00:00.000,B00020  
122906,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2019-09-30 00:00:00.000,B00020  
122907,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,,B00120  
122908,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,,B00056  
122909,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,,B00120  
122910,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2019-09-30 00:00:00.000,B00020  
122912,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2019-09-30 00:00:00.000,B00020  
122913,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B00032  
122914,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,NULL
122916,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B00028  
122917,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B00035  
122918,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B00030  
122919,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-03 00:00:00.000,B00025  
122920,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-01 00:00:00.000,B00026  
122921,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-01 00:00:00.000,B00027  
122922,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-01 00:00:00.000,B00029  
122923,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2019-09-30 00:00:00.000,B00020  
122924,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2020-04-01 00:00:00.000,B00060  
122925,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2019-07-16 00:00:00.000,B00057  
122926,2019-07-02 00:00:00.000,PREVENTIVE MAINT                ,2019-10-21 00:00:00.000,B00063  
122927,2019-07-02 00:00:00.000,PLUMBING FIXTURES               ,2020-04-01 00:00:00.000,B00035  
122928,2019-07-02 00:00:00.000,HVAC                            ,,B00182  
122929,2019-07-02 00:00:00.000,PLUMBING-TOILET|NOT OPERATING   ,2020-04-01 00:00:00.000,B00182  
122934,2019-07-02 00:00:00.000,PLUMB/OTHER                     ,2019-07-17 00:00:00.000,B00163  
122935,2019-07-02 00:00:00.000,FLOOR                           ,,B00057  
122939,2019-07-02 00:00:00.000,_DELIVERY                       ,2019-07-02 00:00:00.000,B00052  
122940,2019-07-02 00:00:00.000,PLUMBING-WATER SUPPLY           ,,B00163  
122941,2019-07-02 00:00:00.000,OTHER                           ,,C00088  
122944,2019-07-02 00:00:00.000,ELEC/LIGHT                      ,2020-04-01 00:00:00.000,B00029  
122950,2019-07-02 09:54:34.720,NULL,,NULL
122962,2019-07-02 00:00:00.000,ELEC/LIGHT                      ,2020-04-01 00:00:00.000,B00101  
122966,2019-07-02 10:46:11.060,NULL,,NULL
122967,2019-07-02 00:00:00.000,SERV/CUSTODIAL                  ,2019-12-20 00:00:00.000,B00048  
122972,2019-07-02 10:50:48.983,NULL,,NULL
122973,2019-07-02 10:51:01.073,NULL,,NULL
122974,2019-07-02 00:00:00.000,ELEVATOR                        ,2019-12-20 00:00:00.000,B00048  
122976,2019-07-02 00:00:00.000,OTHER                           ,2019-12-20 00:00:00.000,B00048  
122979,2019-07-02 00:00:00.000,HVAC                            ,2019-12-20 00:00:00.000,B00048  
122980,2019-07-02 11:00:04.000,NULL,,NULL
122981,2019-07-02 00:00:00.000,SERV/CUSTODIAL                  ,2019-12-20 00:00:00.000,B00048  
122983,2019-07-02 00:00:00.000,HVAC                            ,2020-01-14 00:00:00.000,B06038  
122984,2019-07-02 00:00:00.000,HVAC                            ,2019-12-20 00:00:00.000,B00048  
122985,2019-07-02 00:00:00.000,HVAC                            ,2019-09-11 00:00:00.000,B06038  
122987,2019-07-02 00:00:00.000,SERV/CUSTODIAL                  ,2019-12-20 00:00:00.000,B00048  
122988,2019-07-02 00:00:00.000,HVAC                            ,2019-09-17 00:00:00.000,B00140  
